,ID,KIDSDRIV,AGE,HOMEKIDS,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUE_BOOK,RED_CAR,OLD_CLAIM,CLM_FREQ,REVOKED,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBAN_CITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,OCCUPATION_Clerical,OCCUPATION_Doctor,OCCUPATION_Home Maker,OCCUPATION_Lawyer,OCCUPATION_Manager,OCCUPATION_Professional,OCCUPATION_Student,OCCUPATION_z_Blue Collar,binned_AGE,binned_INCOME,binned_HOME_VAL,binned_OLD_CLAIM,binned_CLM_FREQ,binned_CLM_AMT,binned_CAR_AGE
2104,199037688,1,61,2,41857,0,169015,1,0,35,1,20870,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,3,4,0,0,0,8
5625,541328140,0,49,0,28123,0,110261,1,0,83,1,7410,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,2,0,0,0,3
4079,391422600,0,52,0,229365,0,531301,1,1,25,1,33810,1,0,0,0,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9,8,0,0,0,7
5011,484653729,0,57,0,70400,0,0,0,1,16,0,30390,0,0,0,0,5097,10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,6,0,0,0,2,4
6110,591054441,0,48,0,0,0,0,1,1,30,0,10940,1,0,0,0,1710,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,6
8818,849526552,1,41,1,117352,1,0,0,1,74,0,24050,1,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,4
9763,942111568,2,58,3,41781,0,195766,1,0,43,1,8260,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,0,0,0,0
575,57020222,0,39,0,24217,0,129104,1,1,33,0,10900,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,2
4044,387872327,0,45,2,102658,0,315103,1,0,58,0,16270,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,8,8,0,0,0,0
7325,703216044,0,53,0,90526,0,262538,1,1,5,0,30810,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,7,0,0,0,4
5725,550205644,0,44,1,109254,1,0,0,0,5,1,24150,0,0,0,1,0,14,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,0,0,0,0,6
2990,287427656,0,34,2,0,1,0,0,1,38,1,9220,1,7575,2,0,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1
8137,779705246,3,62,3,33995,0,136008,1,1,42,1,7700,1,8002,3,0,16840,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,3,3,2,2,2,0
9348,900417448,0,57,0,44108,0,0,0,0,14,1,18530,0,2056,2,0,4904,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,4,0,0,1,2,0
573,56874449,0,40,0,40651,0,200910,1,0,49,1,18610,0,0,0,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,5,0,0,0,2
4458,431253954,0,53,0,79183,0,259874,1,0,25,1,16610,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,7,7,0,0,0,2
5213,503049980,0,66,0,78187,0,285421,1,0,45,1,14200,0,3834,2,0,0,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,7,7,1,1,0,4
2304,218657620,0,39,0,49194,0,126703,1,1,34,0,24060,1,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,0,0,2
4208,405289616,0,51,0,103745,0,0,0,0,20,0,18430,0,4987,2,1,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,1,1,0,4
9511,917995747,0,50,0,78296,0,258711,1,0,17,1,28280,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,7,7,0,0,0,2
3551,340152817,0,32,4,51554,1,0,0,0,60,0,13990,0,2551,2,0,6040,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,1,2,3
9207,886149709,0,51,0,141546,0,351285,0,1,18,0,29330,1,1184,2,0,1347,14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,9,8,0,1,0,6
6459,621496694,0,27,1,60214,0,174522,1,0,20,1,13330,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,4,0,0,0,4
3516,336407311,0,52,0,33933,0,156362,1,1,25,0,11630,1,3764,2,0,0,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,3,3,1,1,0,2
9315,897465576,0,51,1,46381,0,217179,1,0,18,1,20130,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,4,5,0,0,0,2
1510,143403170,0,40,0,119244,0,349833,0,0,23,0,14400,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,8,0,0,0,0
6184,597270705,0,61,2,119013,1,0,0,0,50,1,31240,0,7204,2,0,0,18,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,8,0,2,1,0,8
6233,600990397,0,38,0,30483,0,148848,1,0,27,1,14410,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,2
3113,299869772,2,42,2,57379,1,0,0,0,37,0,20040,0,0,0,1,6932,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,2,0
7865,751343147,0,30,3,34392,0,133262,1,1,11,0,8720,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1
4805,464936366,1,43,1,78171,0,254820,1,0,5,1,13620,0,7793,3,0,0,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,6,2,2,0,6
3704,353352499,4,45,5,0,1,0,0,0,38,1,12000,0,0,0,1,2467,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1
5883,569910251,0,56,0,56111,0,156907,1,0,61,1,14180,0,3387,2,0,7042,10,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,5,3,0,1,2,4
5848,565357304,2,40,2,28430,0,123290,1,0,37,0,14450,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0
788,77027507,0,45,0,43998,0,252265,1,0,16,1,20430,0,0,0,0,0,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,6,0,0,0,7
6940,667817150,0,53,0,36755,0,0,0,0,49,1,10480,0,44990,1,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,3,0,3,0,0,7
9571,922967381,0,40,0,38957,0,140755,1,0,29,0,12110,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0
3007,289235850,0,58,0,69214,0,225537,1,0,43,0,33750,0,6016,1,0,0,18,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,6,6,2,0,0,8
5965,577158477,0,37,0,69874,0,212459,0,1,58,1,13060,0,0,0,0,0,15,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,5,0,0,0,7
5070,490783963,0,51,0,50446,0,190849,1,0,50,0,26130,0,1412,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,4,5,0,2,0,0
5081,491463740,0,53,0,48144,0,42642,0,1,36,1,12640,1,0,0,0,4626,10,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,1,0,0,1,4
4078,391416090,0,44,0,98743,0,234546,0,1,18,0,21330,0,5632,3,0,0,18,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,6,1,2,0,8
8610,829674021,0,53,0,32196,0,151510,1,1,11,1,11310,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,2,3,0,0,0,0
859,83414099,0,67,0,0,0,0,1,0,33,1,8200,0,6934,1,0,1402,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,2,0,0,4
4871,471957412,0,55,0,59196,0,178362,1,0,77,1,7420,0,4274,3,0,2671,21,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,5,4,1,2,1,8
6353,611794581,0,61,0,103017,0,332631,1,1,19,0,36370,1,0,0,0,0,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,8,8,0,0,0,8
5342,515125019,0,40,1,29310,0,118987,1,1,5,0,9240,0,0,0,1,920,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1
7540,722567149,0,56,0,35735,0,0,0,0,21,1,13760,0,0,0,0,4364,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,3,0,0,0,1,1
257,25356845,0,36,1,75263,1,207877,0,0,45,1,16560,0,0,0,1,5831,12,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,5,0,0,2,6
7649,731954192,0,30,2,89415,1,0,0,1,52,0,19340,1,32990,2,1,3463,17,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,3,1,1,8
7470,716477434,0,48,0,106742,0,0,0,1,28,0,18340,0,1124,4,0,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,8,0,0,3,0,4
241,23795371,0,52,0,107636,0,327629,1,0,68,1,16820,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,8,8,0,0,0,8
9437,909533062,0,45,0,58617,0,73603,0,0,16,1,16800,0,6524,1,0,2580,12,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,5,2,2,0,0,6
2414,230948853,0,58,0,69282,0,295989,1,1,47,1,25230,0,0,0,0,0,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,7,0,0,0,6
9966,962106250,0,55,0,86574,0,323469,1,1,47,1,17020,1,0,0,0,3367,18,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,7,8,0,0,1,8
3311,317716317,0,37,2,0,1,72314,0,0,5,0,22810,0,0,0,1,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,6
2064,196679200,2,43,2,1764,0,112808,1,0,5,1,1680,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,2
1931,184765901,0,47,0,69692,0,243839,1,0,58,1,18370,0,3314,2,0,0,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,6,6,0,1,0,4
5468,526517149,0,54,0,276354,0,0,0,1,26,1,19570,1,48993,1,1,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,9,0,3,0,0,4
3446,330009006,0,46,0,106409,0,0,0,0,42,0,24410,0,6948,1,0,4579,18,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,0,2,0,1,8
2721,260824501,0,43,0,35293,0,0,0,0,28,1,9330,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1003,97167392,0,57,0,162818,0,427325,0,0,33,1,36350,0,8456,2,0,2106,16,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,9,8,2,1,0,7
10199,988809247,0,41,0,28803,0,136808,1,1,21,1,13910,1,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,0,0,0,1
8957,861034681,0,32,3,22330,0,130951,1,0,37,1,4700,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0
7098,681956699,0,43,0,51156,0,0,0,0,37,0,16650,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0
3357,321385526,0,42,0,75013,0,237750,0,0,25,1,15110,0,3928,1,0,3640,9,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,6,6,1,0,1,4
10138,982415908,0,46,0,71869,0,246071,0,1,53,0,30710,1,0,0,0,0,15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,6,6,0,0,0,7
842,81804431,1,45,2,81255,1,231143,0,0,40,1,15810,0,0,0,1,5951,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,7,6,0,0,2,0
3481,333237097,0,22,2,11047,1,0,0,0,47,1,18770,0,6996,1,0,5238,8,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,2,3
2678,256809062,0,53,0,114179,0,310405,1,1,20,1,23080,0,0,0,0,0,16,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,7,0,0,0,7
1997,192407030,0,60,0,38504,0,0,0,0,49,1,8690,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,3,0,0,0,0,4
3448,330245745,1,44,1,55663,0,170090,1,0,19,0,17630,0,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,0,0,0,4
316,30587067,0,52,0,91091,0,236742,1,0,19,1,23410,0,0,0,0,0,17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,7,6,0,0,0,8
2724,261302280,0,27,4,34276,0,99323,1,0,36,1,11770,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0
9014,867204089,0,43,3,61852,0,176219,1,0,30,0,1500,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,4,0,0,0,0
5083,491636059,0,56,0,42267,0,164891,1,0,7,1,20170,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,3,4,0,0,0,4
6487,624278100,0,50,0,22683,0,143229,1,0,5,1,8770,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,3,0,0,0,4
5664,544290336,0,53,0,20683,0,151996,0,0,5,1,8870,0,1745,1,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1,3,0,0,0,6
5812,561457266,0,39,2,24790,1,0,0,0,29,1,8310,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
6573,631967097,0,26,1,88987,1,248335,0,0,42,1,29220,0,7070,1,0,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,2,0,0,4
4716,457987162,0,45,0,19599,0,134906,0,0,43,1,11950,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,3,0,0,0,0
7881,752309500,0,52,0,57134,0,184478,1,1,41,0,8430,1,0,0,0,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,5,4,0,0,0,3
3487,333566924,0,48,0,118753,0,325325,1,1,47,1,13380,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,8,8,0,0,0,0
6546,630263481,0,46,0,82398,0,0,0,1,44,1,20510,1,34195,2,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,0,3,1,0,1
1710,162905270,0,46,0,44574,0,0,0,1,39,1,27130,1,6939,3,0,0,21,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,0,2,2,0,8
8128,779492973,0,33,3,34200,1,0,0,1,14,0,6610,0,4502,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0
6029,583100194,0,45,0,60245,0,191309,1,0,48,1,26500,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,5,0,0,0,4
9286,894942191,0,47,0,23595,0,127966,1,0,34,1,28520,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,3,0,0,0,0
1665,159318106,0,42,1,117978,1,0,0,0,17,0,28700,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,8,0,0,0,0,2
8780,846022747,0,49,0,148125,0,392383,1,1,38,1,6400,0,0,0,0,0,18,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,9,8,0,0,0,8
7751,741602674,0,54,0,46624,0,212273,0,1,40,1,18990,0,0,0,0,3850,13,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,4,5,0,0,1,6
4281,412723193,0,43,3,69129,0,199182,1,0,55,1,15020,0,8884,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,5,2,0,0,1
2874,278472793,2,37,2,60352,0,235987,1,1,50,1,11270,1,0,0,0,2471,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6,0,0,0,0
2413,230948853,0,58,0,69282,0,295989,1,1,47,1,10520,0,1142,1,0,3879,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,6,7,0,0,1,6
1582,151359453,0,56,0,140201,0,379999,1,1,51,0,21120,1,4019,2,0,0,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,9,8,1,1,0,8
6490,624440117,0,61,0,52894,0,216569,1,1,37,0,11250,0,8057,2,0,6284,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,4,5,2,1,2,2
3160,303985749,0,45,2,147990,0,411073,1,0,21,1,20800,0,0,0,0,0,16,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,9,8,0,0,0,7
4947,479844010,0,42,0,64019,0,249488,1,0,38,1,14590,0,7465,1,0,0,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,5,6,2,0,0,6
4725,458463350,0,54,0,0,0,98561,1,0,29,1,17700,0,0,0,0,2421,12,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,2,0,0,0,6
1865,178129665,0,47,0,0,0,0,1,1,35,0,11610,1,19545,1,1,26305,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,0,2,0
8922,857843370,0,52,0,45180,0,248185,1,1,39,1,11220,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,4,6,0,0,0,6
6923,666444862,1,37,2,96188,1,0,0,0,49,1,13340,0,0,0,1,0,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,8,0,0,0,0,4
4160,400710320,0,47,0,76901,0,229973,0,0,34,1,18680,0,0,0,0,1525,17,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,6,6,0,0,0,8
5556,534700499,0,55,0,61908,0,227345,1,1,43,1,13190,1,2371,3,0,0,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,6,0,2,0,6
5344,515204929,0,52,0,88560,0,244028,1,1,14,1,13630,0,0,0,0,0,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,6,0,0,0,8
2958,284499896,0,44,2,20676,0,148332,1,0,51,1,3570,0,0,0,0,4961,9,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,3,0,0,2,4
1346,130158352,1,41,2,58963,0,214655,1,1,64,1,18780,1,0,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,5,5,0,0,0,5
6519,627727255,0,46,0,103093,0,271213,1,0,39,0,30060,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,8,7,0,0,0,2
5620,541184760,1,42,2,35101,0,150376,1,0,37,1,9210,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,7
3575,342060486,0,51,0,0,0,0,1,1,34,0,26580,1,5921,5,0,3737,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,2,3,1,0
6856,657953193,0,55,0,54276,0,190354,1,1,28,0,23470,1,0,0,0,0,11,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,5,5,0,0,0,5
5861,566588120,0,42,1,86216,0,272829,1,1,46,0,4970,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,7,7,0,0,0,4
7802,746191965,0,50,0,121299,0,315447,1,0,19,1,6500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,8,8,0,0,0,0
2991,287934841,0,42,0,52792,0,213473,1,1,29,0,10980,1,0,0,0,3865,8,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,5,0,0,1,3
4625,449101300,0,51,0,95713,0,302676,1,0,32,1,23040,0,0,0,0,0,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,8,7,0,0,0,8
597,58776949,1,38,3,9173,0,118100,1,1,14,1,6220,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0
5455,524892923,1,42,3,58797,1,0,0,1,5,0,19980,1,1310,2,0,0,23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,8
8523,819681380,0,44,0,64617,0,0,0,0,46,0,12360,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0
6583,632172083,0,50,0,94589,0,276150,1,1,8,1,6500,0,0,0,0,1413,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,0,0,0,0
8240,790475543,0,61,1,19222,1,0,0,0,39,0,25620,0,5400,4,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1,3,0,2
8226,789536767,0,54,0,64787,0,228544,1,0,18,1,6900,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,5,6,0,0,0,8
9432,909436772,0,57,0,134837,0,413916,1,0,45,1,27640,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,9,8,0,0,0,6
6324,608881316,0,55,0,59543,0,210698,1,0,32,1,12950,0,677,2,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,5,5,0,1,0,1
5089,492349145,0,23,3,14307,0,119409,1,1,49,1,2930,0,0,0,0,4018,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0
4505,436906531,0,43,0,68350,0,204797,1,0,36,1,22570,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,6,5,0,0,0,6
8880,853903798,0,44,0,61958,0,168222,1,1,56,0,27120,1,642,2,0,3334,10,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,0,1,1,4
1150,112021214,0,32,2,0,1,0,0,0,28,0,4700,0,4196,3,0,4995,11,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,5
1276,122581032,0,49,0,108365,0,328979,1,0,28,1,17240,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,8,8,0,0,0,4
8202,786883988,1,36,2,0,0,0,1,1,21,0,12360,1,36756,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0
10256,995033150,0,41,0,67338,0,205470,1,0,6,0,19840,0,0,0,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,5,0,0,0,6
7135,685834429,0,38,3,77830,0,157793,1,0,58,0,8030,0,9937,3,0,5064,11,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,3,3,2,2,5
6272,603852482,0,48,0,28012,0,117343,1,0,38,1,26370,0,0,0,1,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,2,0,0,0,2
2994,288116855,0,28,0,13410,0,0,1,1,27,1,4500,0,5575,2,0,835,10,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,4
10230,992334492,0,41,0,62803,0,180931,1,1,17,0,17610,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,5,4,0,0,0,4
3463,331032762,0,53,0,94458,0,238741,1,0,22,0,21370,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,6,0,0,0,8
